cpu,memory,restart,anomaly,cpu_memory_ratio
6,311,1,0,0.01929260450160772
50,924,0,0,0.05411255411255411
31,868,4,0,0.03571428571428571
95,595,5,1,0.15966386554621848
18,775,5,1,0.023225806451612905
74,182,0,0,0.4065934065934066
76,735,5,1,0.10340136054421768
99,524,0,0,0.18893129770992367
35,315,1,0,0.1111111111111111
59,277,0,0,0.21299638989169675
96,228,0,0,0.42105263157894735
16,372,0,0,0.043010752688172046
50,606,2,0,0.08250825082508251
91,861,5,1,0.10569105691056911
80,232,5,1,0.3448275862068966
53,824,2,0,0.06432038834951456
28,107,2,0,0.2616822429906542
73,719,2,0,0.10152990264255911
49,495,0,0,0.09898989898989899
38,473,5,1,0.080338266384778
87,221,0,0,0.3936651583710407
24,908,1,0,0.02643171806167401
93,960,0,1,0.096875
89,271,4,0,0.3284132841328413
66,890,0,0,0.07415730337078652
90,950,5,1,0.09473684210526316
21,570,1,0,0.03684210526315789
78,787,5,1,0.09911054637865312
34,909,4,0,0.0374037403740374
78,653,0,0,0.11944869831546708
53,205,0,0,0.25853658536585367
55,326,5,1,0.1687116564417178
69,224,4,0,0.3080357142857143
64,441,0,0,0.14512471655328799
48,516,1,0,0.09302325581395349
57,272,4,0,0.20955882352941177
90,106,4,0,0.8490566037735849
10,706,0,0,0.014164305949008499
32,339,0,0,0.0943952802359882
32,682,2,0,0.0469208211143695
46,670,3,0,0.06865671641791045
61,288,1,0,0.21180555555555555
6,887,2,0,0.006764374295377677
19,860,4,0,0.022093023255813953
43,103,5,1,0.4174757281553398
60,311,3,0,0.19292604501607716
53,981,1,0,0.05402650356778797
78,461,0,0,0.16919739696312364
58,416,1,0,0.13942307692307693
94,343,3,0,0.27405247813411077
26,101,3,0,0.25742574257425743
52,750,1,0,0.06933333333333333
58,640,5,1,0.090625
14,421,1,0,0.0332541567695962
77,171,1,0,0.4502923976608187
60,637,3,0,0.09419152276295134
78,614,5,1,0.1270358306188925
43,245,4,0,0.17551020408163265
27,387,3,0,0.06976744186046512
30,682,5,1,0.04398826979472141
46,866,1,0,0.053117782909930716
51,370,4,0,0.13783783783783785
71,642,0,0,0.11059190031152648
8,319,0,0,0.025078369905956112
10,294,2,0,0.034013605442176874
96,784,5,1,0.12244897959183673
38,596,2,0,0.06375838926174497
6,390,5,1,0.015384615384615385
41,460,5,1,0.0891304347826087
35,516,1,0,0.06782945736434108
46,561,5,1,0.08199643493761141
41,251,2,0,0.16334661354581673
10,817,3,0,0.012239902080783354
39,253,0,0,0.1541501976284585
58,922,0,0,0.06290672451193059
72,499,1,0,0.14428857715430862
33,220,1,0,0.15
69,410,4,0,0.16829268292682928
90,139,2,0,0.6474820143884892
16,288,4,0,0.05555555555555555
42,188,4,0,0.22340425531914893
75,802,4,0,0.09351620947630923
82,955,5,1,0.08586387434554973
86,379,1,0,0.22691292875989447
12,502,5,1,0.02390438247011952
11,631,4,0,0.017432646592709985
34,342,3,0,0.09941520467836257
18,351,2,0,0.05128205128205128
51,439,0,0,0.11617312072892938
67,771,3,0,0.08690012970168612
38,541,2,0,0.07024029574861368
16,178,1,0,0.0898876404494382
82,907,4,0,0.09040793825799338
35,240,0,0,0.14583333333333334
37,786,5,1,0.047073791348600506
94,171,5,1,0.5497076023391813
84,844,2,0,0.0995260663507109
6,683,0,0,0.008784773060029283
32,382,2,0,0.08376963350785341
32,704,2,0,0.045454545454545456
30,220,1,0,0.13636363636363635
71,714,4,0,0.09943977591036414
26,378,1,0,0.06878306878306878
56,467,3,0,0.11991434689507495
12,495,2,0,0.024242424242424242
89,231,1,0,0.3852813852813853
42,874,1,0,0.04805491990846682
70,571,5,1,0.12259194395796848
12,360,2,0,0.03333333333333333
67,808,3,0,0.08292079207920793
93,380,2,0,0.24473684210526317
20,143,2,0,0.13986013986013987
84,209,5,1,0.4019138755980861
87,620,0,0,0.1403225806451613
80,943,3,0,0.08483563096500531
27,948,0,0,0.028481012658227847
51,482,0,0,0.10580912863070539
83,820,5,1,0.10121951219512196
35,985,1,0,0.03553299492385787
49,479,1,0,0.1022964509394572
54,426,4,0,0.1267605633802817
31,901,0,0,0.03440621531631521
22,795,2,0,0.027672955974842768
67,464,1,0,0.14439655172413793
23,270,1,0,0.08518518518518518
31,285,5,1,0.10877192982456141
44,658,1,0,0.0668693009118541
35,778,4,0,0.04498714652956298
97,647,0,0,0.14992272024729522
80,273,0,0,0.29304029304029305
12,721,1,0,0.016643550624133148
16,484,2,0,0.03305785123966942
33,427,3,0,0.07728337236533958
61,706,0,0,0.08640226628895184
18,573,3,0,0.031413612565445025
54,508,3,0,0.1062992125984252
98,855,2,1,0.11461988304093568
6,915,5,1,0.006557377049180328
62,331,5,1,0.18731117824773413
79,503,5,1,0.15705765407554673
96,784,1,0,0.12244897959183673
72,622,4,0,0.1157556270096463
87,227,5,1,0.3832599118942731
100,193,3,0,0.5181347150259067
77,996,0,0,0.07730923694779117
54,375,4,0,0.144
41,528,3,0,0.07765151515151515
82,145,2,0,0.5655172413793104
81,596,0,0,0.13590604026845637
64,534,4,0,0.1198501872659176
96,685,4,0,0.14014598540145987
11,305,2,0,0.036065573770491806
38,717,5,1,0.05299860529986053
81,945,1,0,0.08571428571428572
33,647,4,0,0.05100463678516229
12,134,3,0,0.08955223880597014
36,576,1,0,0.0625
28,419,5,1,0.06682577565632458
50,762,3,0,0.06561679790026247
90,988,3,0,0.09109311740890688
44,554,4,0,0.07942238267148015
57,964,4,0,0.05912863070539419
33,172,5,1,0.19186046511627908
95,537,4,0,0.17690875232774675
59,439,0,0,0.13439635535307518
12,113,0,0,0.10619469026548672
73,899,2,0,0.08120133481646273
15,403,1,0,0.03722084367245657
59,896,5,1,0.06584821428571429
71,928,1,0,0.07650862068965517
25,384,4,0,0.06510416666666667
55,513,4,0,0.10721247563352826
5,328,2,0,0.01524390243902439
42,911,3,0,0.04610318331503842
74,598,3,0,0.12374581939799331
22,306,1,0,0.0718954248366013
31,895,4,0,0.034636871508379886
34,350,2,0,0.09714285714285714
55,872,5,1,0.06307339449541284
59,731,1,0,0.08071135430916553
82,836,2,0,0.09808612440191387
85,729,0,0,0.11659807956104253
38,259,5,1,0.14671814671814673
31,786,1,0,0.039440203562340966
8,196,4,0,0.04081632653061224
66,911,1,0,0.07244785949506037
5,150,5,1,0.03333333333333333
46,316,5,1,0.14556962025316456
97,174,3,0,0.5574712643678161
74,988,0,0,0.07489878542510121
90,469,0,0,0.19189765458422176
6,828,3,0,0.007246376811594203
99,115,2,0,0.8608695652173913
10,228,2,0,0.043859649122807015
70,353,4,0,0.19830028328611898
32,342,4,0,0.0935672514619883
69,445,5,1,0.1550561797752809
58,515,2,0,0.11262135922330097
15,908,4,0,0.016519823788546256
96,434,0,0,0.22119815668202766
33,788,2,0,0.04187817258883249
54,174,5,1,0.3103448275862069
34,940,2,0,0.036170212765957444
65,199,3,0,0.32663316582914576
10,902,5,1,0.011086474501108648
94,831,4,1,0.11311672683513839
60,954,5,1,0.06289308176100629
21,771,5,1,0.027237354085603113
9,229,0,0,0.039301310043668124
81,970,3,0,0.08350515463917525
94,975,3,1,0.09641025641025641
31,890,5,1,0.0348314606741573
37,336,3,0,0.11011904761904762
8,683,1,0,0.01171303074670571
54,155,3,0,0.34838709677419355
75,738,2,0,0.1016260162601626
50,391,1,0,0.1278772378516624
18,107,0,0,0.16822429906542055
18,764,4,0,0.02356020942408377
89,844,0,0,0.10545023696682465
23,756,3,0,0.03042328042328042
6,189,3,0,0.031746031746031744
46,941,1,0,0.048884165781083955
79,999,0,0,0.07907907907907907
16,780,0,0,0.020512820512820513
43,309,4,0,0.13915857605177995
19,125,1,0,0.152
78,162,0,0,0.48148148148148145
70,758,2,0,0.09234828496042216
51,933,1,0,0.05466237942122187
17,385,4,0,0.04415584415584416
96,894,5,1,0.10738255033557047
14,225,0,0,0.06222222222222222
71,332,0,0,0.21385542168674698
49,533,3,0,0.09193245778611632
36,731,5,1,0.049247606019151846
98,315,4,0,0.3111111111111111
87,209,5,1,0.41626794258373206
5,350,0,0,0.014285714285714285
30,495,5,1,0.06060606060606061
81,956,5,1,0.08472803347280335
33,934,3,0,0.035331905781584586
99,283,3,0,0.3498233215547703
36,269,1,0,0.13382899628252787
45,455,4,0,0.0989010989010989
83,920,1,0,0.09021739130434783
42,101,5,1,0.4158415841584158
27,584,1,0,0.046232876712328765
9,755,3,0,0.011920529801324504
83,422,3,0,0.1966824644549763
61,775,2,0,0.07870967741935483
87,128,5,1,0.6796875
55,841,4,0,0.06539833531510107
99,346,4,0,0.2861271676300578
57,204,2,0,0.27941176470588236
25,799,2,0,0.03128911138923655
66,198,4,0,0.3333333333333333
31,486,0,0,0.06378600823045268
33,884,3,0,0.03733031674208145
32,847,3,0,0.03778040141676505
94,221,0,0,0.4253393665158371
97,980,5,1,0.09897959183673469
55,234,5,1,0.23504273504273504
81,391,5,1,0.2071611253196931
68,804,3,0,0.0845771144278607
65,369,4,0,0.17615176151761516
27,992,4,0,0.02721774193548387
67,840,1,0,0.07976190476190476
58,807,4,0,0.07187112763320942
52,652,2,0,0.07975460122699386
11,373,4,0,0.029490616621983913
86,469,1,0,0.18336886993603413
69,798,3,0,0.08646616541353383
12,748,1,0,0.016042780748663103
28,547,1,0,0.051188299817184646
10,373,4,0,0.02680965147453083
16,698,5,1,0.022922636103151862
54,953,1,0,0.05666316894018888
35,597,0,0,0.05862646566164154
29,122,4,0,0.23770491803278687
14,692,0,0,0.02023121387283237
25,456,4,0,0.05482456140350877
80,558,4,0,0.14336917562724014
11,538,4,0,0.020446096654275093
65,140,3,0,0.4642857142857143
20,650,1,0,0.03076923076923077
71,848,3,0,0.08372641509433962
20,815,3,0,0.024539877300613498
100,958,2,1,0.10438413361169102
29,426,5,1,0.06807511737089202
83,954,4,0,0.0870020964360587
70,249,2,0,0.28112449799196787
18,731,5,1,0.024623803009575923
29,492,0,0,0.05894308943089431
68,253,1,0,0.26877470355731226
66,863,1,0,0.07647740440324449
27,761,5,1,0.035479632063074903
52,690,4,0,0.07536231884057971
39,865,0,0,0.04508670520231214
11,704,0,0,0.015625
5,518,4,0,0.009652509652509652
75,450,1,0,0.16666666666666666
78,259,0,0,0.30115830115830117
88,671,5,1,0.13114754098360656
10,845,5,1,0.011834319526627219
76,480,3,0,0.15833333333333333
9,203,5,1,0.04433497536945813
66,651,2,0,0.10138248847926268
70,847,1,0,0.08264462809917356
52,479,4,0,0.10855949895615867
63,778,1,0,0.08097686375321336
85,949,0,0,0.08956796628029505
75,997,5,1,0.07522567703109329
80,844,4,0,0.0947867298578199
39,183,5,1,0.21311475409836064
98,941,5,1,0.10414452709883103
97,751,1,0,0.12916111850865514
86,142,3,0,0.6056338028169014
89,817,5,1,0.10893512851897184
29,265,2,0,0.10943396226415095
78,967,2,0,0.08066184074457083
24,201,5,1,0.11940298507462686
97,622,4,0,0.15594855305466238
51,691,1,0,0.07380607814761216
77,841,0,0,0.09155766944114149
44,342,0,0,0.1286549707602339
33,553,3,0,0.059674502712477394
6,420,2,0,0.014285714285714285
60,965,4,0,0.06217616580310881
46,148,2,0,0.3108108108108108
90,227,0,0,0.3964757709251101
38,513,1,0,0.07407407407407407
86,173,5,1,0.49710982658959535
31,118,2,0,0.2627118644067797
35,446,1,0,0.07847533632286996
100,889,1,1,0.1124859392575928
52,903,5,1,0.05758582502768549
79,829,3,0,0.09529553679131483
15,280,2,0,0.05357142857142857
98,150,0,0,0.6533333333333333
21,148,5,1,0.14189189189189189
71,856,5,1,0.08294392523364486
84,246,4,0,0.34146341463414637
8,798,5,1,0.010025062656641603
10,351,1,0,0.02849002849002849
69,793,5,1,0.08701134930643127
31,503,3,0,0.061630218687872766
40,108,1,0,0.37037037037037035
51,346,2,0,0.14739884393063585
91,114,2,0,0.7982456140350878
50,719,2,0,0.06954102920723226
54,696,2,0,0.07758620689655173
98,376,5,1,0.26063829787234044
96,898,0,1,0.10690423162583519
51,681,1,0,0.07488986784140969
48,163,3,0,0.294478527607362
44,109,1,0,0.4036697247706422
57,453,4,0,0.12582781456953643
51,980,0,0,0.05204081632653061
36,298,2,0,0.12080536912751678
28,965,1,0,0.029015544041450778
36,221,2,0,0.16289592760180996
31,800,2,0,0.03875
95,997,2,1,0.09528585757271815
29,430,0,0,0.06744186046511629
88,638,1,0,0.13793103448275862
41,531,4,0,0.07721280602636535
95,373,0,0,0.2546916890080429
50,739,0,0,0.06765899864682003
66,974,4,0,0.06776180698151951
77,740,3,0,0.10405405405405406
89,449,5,1,0.19821826280623608
34,838,4,0,0.0405727923627685
38,900,1,0,0.042222222222222223
92,781,2,0,0.117797695262484
81,543,5,1,0.14917127071823205
9,218,2,0,0.04128440366972477
77,265,1,0,0.29056603773584905
93,811,4,1,0.11467324290998766
90,529,2,0,0.17013232514177692
61,266,2,0,0.22932330827067668
32,701,4,0,0.0456490727532097
48,534,5,1,0.0898876404494382
37,940,0,0,0.039361702127659576
91,836,5,1,0.10885167464114832
73,601,3,0,0.12146422628951747
55,813,1,0,0.06765067650676507
67,633,0,0,0.10584518167456557
53,888,3,0,0.059684684684684686
57,107,0,0,0.5327102803738317
17,202,5,1,0.08415841584158416
40,925,0,0,0.043243243243243246
41,677,1,0,0.060561299852289516
31,741,2,0,0.04183535762483131
20,183,1,0,0.1092896174863388
52,930,4,0,0.05591397849462366
61,710,0,0,0.08591549295774648
38,999,4,0,0.03803803803803804
80,762,0,0,0.10498687664041995
54,778,5,1,0.06940874035989718
64,793,1,0,0.0807061790668348
43,686,4,0,0.06268221574344024
23,216,3,0,0.10648148148148148
42,397,2,0,0.10579345088161209
49,886,0,0,0.055304740406320545
48,545,3,0,0.08807339449541285
11,907,4,0,0.012127894156560088
49,765,4,0,0.06405228758169934
43,258,0,0,0.16666666666666666
67,992,3,0,0.06754032258064516
78,201,1,0,0.3880597014925373
58,764,3,0,0.07591623036649214
15,973,0,0,0.015416238437821172
38,685,2,0,0.05547445255474453
79,847,0,0,0.09327036599763873
19,621,5,1,0.030595813204508857
7,857,2,0,0.008168028004667444
77,685,0,0,0.11240875912408758
86,414,5,1,0.20772946859903382
63,241,0,0,0.26141078838174275
37,187,2,0,0.19786096256684493
48,170,2,0,0.2823529411764706
33,519,0,0,0.06358381502890173
18,627,3,0,0.028708133971291867
65,169,0,0,0.38461538461538464
77,974,3,0,0.07905544147843943
50,811,0,0,0.06165228113440197
67,751,1,0,0.08921438082556592
22,202,1,0,0.10891089108910891
68,798,3,0,0.08521303258145363
78,914,3,0,0.08533916849015317
9,438,3,0,0.02054794520547945
34,507,2,0,0.0670611439842209
37,194,1,0,0.19072164948453607
7,541,2,0,0.012939001848428836
70,998,2,0,0.07014028056112225
22,303,0,0,0.07260726072607261
38,530,3,0,0.07169811320754717
80,978,0,0,0.081799591002045
67,224,3,0,0.29910714285714285
73,612,5,1,0.119281045751634
15,815,0,0,0.018404907975460124
68,402,1,0,0.1691542288557214
85,601,1,0,0.14143094841930118
92,808,1,1,0.11386138613861387
93,446,0,0,0.2085201793721973
24,962,4,0,0.02494802494802495
18,764,2,0,0.02356020942408377
93,972,2,1,0.09567901234567901
56,344,0,0,0.16279069767441862
25,810,3,0,0.030864197530864196
6,992,4,0,0.006048387096774193
43,156,0,0,0.27564102564102566
90,110,3,0,0.8181818181818182
91,277,5,1,0.3285198555956679
26,198,0,0,0.13131313131313133
17,473,2,0,0.035940803382663845
62,470,3,0,0.13191489361702127
87,579,1,0,0.15025906735751296
17,233,0,0,0.07296137339055794
62,311,0,0,0.19935691318327975
14,967,0,0,0.014477766287487074
8,261,1,0,0.03065134099616858
7,251,1,0,0.027888446215139442
66,320,4,0,0.20625
13,775,1,0,0.016774193548387096
63,842,2,0,0.07482185273159145
54,193,5,1,0.27979274611398963
76,698,5,1,0.10888252148997135
18,157,5,1,0.11464968152866242
42,395,0,0,0.10632911392405063
46,453,2,0,0.10154525386313466
97,590,1,0,0.16440677966101694
36,458,2,0,0.07860262008733625
61,331,2,0,0.18429003021148035
78,217,0,0,0.35944700460829493
46,418,2,0,0.11004784688995216
94,796,0,0,0.11809045226130653
60,125,2,0,0.48
48,926,4,0,0.05183585313174946
44,388,0,0,0.1134020618556701
59,942,4,0,0.06263269639065817
52,306,5,1,0.16993464052287582
38,328,5,1,0.11585365853658537
81,834,3,0,0.09712230215827339
79,376,2,0,0.21010638297872342
51,579,0,0,0.08808290155440414
65,962,1,0,0.06756756756756757
72,810,4,0,0.08888888888888889
90,908,3,0,0.09911894273127753
53,762,3,0,0.06955380577427822
48,652,0,0,0.0736196319018405
38,673,2,0,0.05646359583952452
80,895,0,0,0.0893854748603352
74,521,0,0,0.1420345489443378
89,937,2,0,0.09498399146211313
66,232,1,0,0.28448275862068967
87,200,5,1,0.435
46,604,1,0,0.076158940397351
90,440,4,0,0.20454545454545456
67,760,4,0,0.0881578947368421
39,258,2,0,0.1511627906976744
54,691,3,0,0.07814761215629522
52,314,5,1,0.16560509554140126
79,839,2,0,0.09415971394517282
91,606,5,1,0.15016501650165018
57,754,3,0,0.07559681697612732
86,699,2,0,0.12303290414878398
71,492,4,0,0.1443089430894309
55,178,1,0,0.3089887640449438
61,281,0,0,0.21708185053380782
48,285,5,1,0.16842105263157894
90,547,0,0,0.16453382084095064
10,342,4,0,0.029239766081871343
12,801,0,0,0.0149812734082397
87,190,5,1,0.45789473684210524
30,187,0,0,0.16042780748663102
51,317,2,0,0.1608832807570978
53,802,5,1,0.06608478802992519
74,911,2,0,0.08122941822173436
19,969,4,0,0.0196078431372549
49,457,1,0,0.10722100656455143
88,931,4,0,0.09452201933404941
67,561,4,0,0.11942959001782531
33,420,5,1,0.07857142857142857
25,647,4,0,0.03863987635239567
8,501,2,0,0.015968063872255488
27,295,1,0,0.09152542372881356
41,538,4,0,0.0762081784386617
94,250,1,0,0.376
80,725,4,0,0.1103448275862069
83,986,4,0,0.08417849898580122
54,353,5,1,0.1529745042492918
56,736,3,0,0.07608695652173914
48,941,1,0,0.05100956429330499
6,156,3,0,0.038461538461538464
79,504,5,1,0.15674603174603174
60,242,2,0,0.24793388429752067
23,629,0,0,0.03656597774244833
32,362,1,0,0.08839779005524862
23,848,3,0,0.027122641509433963
49,305,5,1,0.16065573770491803
73,658,2,0,0.11094224924012158
77,890,5,1,0.08651685393258426
63,328,2,0,0.19207317073170732
83,619,0,0,0.13408723747980614
47,684,5,1,0.06871345029239766
96,155,2,0,0.6193548387096774
98,361,5,1,0.27146814404432135
9,580,4,0,0.015517241379310345
13,869,2,0,0.014959723820483314
25,928,4,0,0.02693965517241379
17,560,1,0,0.030357142857142857
65,703,4,0,0.09246088193456614
19,116,0,0,0.16379310344827586
16,808,0,0,0.019801980198019802
30,301,1,0,0.09966777408637874
51,720,1,0,0.07083333333333333
50,359,0,0,0.1392757660167131
36,313,0,0,0.11501597444089456
83,411,3,0,0.20194647201946472
72,397,4,0,0.181360201511335
46,874,0,0,0.05263157894736842
36,724,3,0,0.049723756906077346
13,243,2,0,0.053497942386831275
74,200,4,0,0.37
71,609,5,1,0.11658456486042693
36,230,4,0,0.1565217391304348
35,119,4,0,0.29411764705882354
61,383,0,0,0.15926892950391644
26,613,5,1,0.04241435562805873
17,189,4,0,0.08994708994708994
18,142,4,0,0.1267605633802817
89,772,1,0,0.11528497409326424
25,370,4,0,0.06756756756756757
97,237,5,1,0.4092827004219409
24,222,3,0,0.10810810810810811
10,429,4,0,0.023310023310023312
25,777,3,0,0.032175032175032175
5,385,5,1,0.012987012987012988
50,245,1,0,0.20408163265306123
75,730,4,0,0.10273972602739725
68,928,1,0,0.07327586206896551
95,759,4,0,0.1251646903820817
70,461,0,0,0.15184381778741865
56,107,5,1,0.5233644859813084
33,793,1,0,0.0416141235813367
96,422,1,0,0.22748815165876776
53,126,1,0,0.42063492063492064
92,441,1,0,0.20861678004535147
39,275,0,0,0.14181818181818182
29,328,4,0,0.08841463414634146
47,436,5,1,0.10779816513761468
78,319,4,0,0.2445141065830721
35,761,5,1,0.045992115637319315
33,871,2,0,0.03788748564867968
46,536,3,0,0.08582089552238806
82,355,0,0,0.23098591549295774
25,735,0,0,0.034013605442176874
42,682,3,0,0.06158357771260997
86,403,3,0,0.21339950372208435
90,864,3,0,0.10416666666666667
26,971,0,0,0.026776519052523172
47,869,0,0,0.05408515535097814
76,666,1,0,0.11411411411411411
56,268,0,0,0.208955223880597
48,265,5,1,0.1811320754716981
84,899,0,0,0.09343715239154617
30,195,0,0,0.15384615384615385
50,232,2,0,0.21551724137931033
7,585,3,0,0.011965811965811967
51,111,3,0,0.4594594594594595
69,671,5,1,0.10283159463487332
34,868,1,0,0.03917050691244239
19,985,2,0,0.019289340101522844
69,853,3,0,0.08089097303634232
86,728,5,1,0.11813186813186813
40,802,5,1,0.04987531172069826
42,323,5,1,0.13003095975232198
98,759,0,0,0.12911725955204217
80,366,0,0,0.2185792349726776
19,827,4,0,0.022974607013301087
38,641,1,0,0.059282371294851796
62,675,0,0,0.09185185185185185
58,498,3,0,0.11646586345381527
65,674,5,1,0.09643916913946587
63,685,4,0,0.09197080291970802
78,380,4,0,0.20526315789473684
16,932,0,0,0.017167381974248927
45,689,1,0,0.06531204644412192
32,100,4,0,0.32
82,530,3,0,0.15471698113207547
10,417,1,0,0.023980815347721823
57,769,4,0,0.0741222366710013
19,811,1,0,0.02342786683107275
64,661,0,0,0.09682299546142209
22,927,3,0,0.023732470334412083
73,510,1,0,0.14313725490196078
80,549,0,0,0.14571948998178508
27,501,1,0,0.05389221556886228
17,225,1,0,0.07555555555555556
50,432,2,0,0.11574074074074074
69,736,1,0,0.09375
50,330,1,0,0.15151515151515152
81,186,0,0,0.43548387096774194
17,822,2,0,0.02068126520681265
27,814,1,0,0.033169533169533166
12,564,2,0,0.02127659574468085
16,363,0,0,0.0440771349862259
54,364,0,0,0.14835164835164835
73,872,4,0,0.08371559633027523
17,339,2,0,0.05014749262536873
75,822,2,0,0.09124087591240876
9,584,3,0,0.015410958904109588
60,598,3,0,0.10033444816053512
65,710,2,0,0.09154929577464789
19,559,4,0,0.03398926654740608
29,135,5,1,0.21481481481481482
81,641,4,0,0.12636505460218408
44,841,2,0,0.052318668252080855
55,126,2,0,0.4365079365079365
12,819,5,1,0.014652014652014652
60,200,3,0,0.3
63,900,5,1,0.07
96,494,4,0,0.19433198380566802
38,215,1,0,0.17674418604651163
88,715,3,0,0.12307692307692308
15,244,4,0,0.06147540983606557
43,109,2,0,0.3944954128440367
78,755,0,0,0.10331125827814569
99,701,1,0,0.14122681883024252
100,559,4,0,0.17889087656529518
87,628,1,0,0.13853503184713375
76,240,0,0,0.31666666666666665
94,590,1,0,0.15932203389830507
34,930,1,0,0.03655913978494624
46,970,2,0,0.04742268041237113
34,941,4,0,0.036131774707757705
13,492,4,0,0.026422764227642278
34,890,3,0,0.038202247191011236
52,717,5,1,0.07252440725244072
77,251,0,0,0.30677290836653387
52,638,3,0,0.08150470219435736
18,883,1,0,0.020385050962627407
66,133,4,0,0.49624060150375937
61,455,0,0,0.13406593406593406
78,926,5,1,0.08423326133909287
89,652,1,0,0.13650306748466257
64,230,5,1,0.2782608695652174
19,952,0,0,0.01995798319327731
72,686,1,0,0.10495626822157435
56,368,2,0,0.15217391304347827
19,636,0,0,0.029874213836477988
15,408,0,0,0.03676470588235294
62,191,2,0,0.32460732984293195
85,422,4,0,0.2014218009478673
72,547,2,0,0.1316270566727605
15,550,1,0,0.02727272727272727
84,664,3,0,0.12650602409638553
51,567,5,1,0.08994708994708994
88,494,2,0,0.17813765182186234
80,284,1,0,0.28169014084507044
13,650,3,0,0.02
61,690,2,0,0.08840579710144927
23,332,2,0,0.06927710843373494
87,558,3,0,0.15591397849462366
28,285,3,0,0.09824561403508772
48,659,3,0,0.07283763277693475
49,576,3,0,0.08506944444444445
87,571,0,0,0.15236427320490367
99,746,0,0,0.13270777479892762
96,873,2,1,0.10996563573883161
53,719,1,0,0.0737134909596662
76,717,2,0,0.10599721059972106
24,954,1,0,0.025157232704402517
70,883,4,0,0.07927519818799547
9,780,2,0,0.011538461538461539
33,814,2,0,0.04054054054054054
14,265,2,0,0.052830188679245285
30,530,3,0,0.05660377358490566
22,582,4,0,0.037800687285223365
39,343,4,0,0.11370262390670553
45,527,3,0,0.08538899430740038
20,516,3,0,0.03875968992248062
41,856,0,0,0.04789719626168224
19,217,4,0,0.08755760368663594
39,377,0,0,0.10344827586206896
8,936,1,0,0.008547008547008548
96,863,4,1,0.11123986095017381
34,283,1,0,0.12014134275618374
21,459,3,0,0.0457516339869281
14,753,4,0,0.01859229747675963
84,802,2,0,0.10473815461346633
55,884,1,0,0.06221719457013575
47,522,0,0,0.09003831417624521
54,581,0,0,0.09294320137693632
67,723,2,0,0.09266943291839558
34,179,0,0,0.18994413407821228
51,442,5,1,0.11538461538461539
56,420,3,0,0.13333333333333333
83,882,3,0,0.09410430839002268
54,553,5,1,0.09764918625678119
43,569,3,0,0.07557117750439367
65,290,2,0,0.22413793103448276
99,231,4,0,0.42857142857142855
21,939,3,0,0.022364217252396165
65,919,3,0,0.07072905331882481
29,725,4,0,0.04
79,817,3,0,0.0966952264381885
56,715,3,0,0.07832167832167833
67,809,4,0,0.08281829419035847
95,621,4,0,0.1529790660225443
25,879,5,1,0.02844141069397042
32,239,4,0,0.13389121338912133
96,583,4,0,0.1646655231560892
56,890,1,0,0.06292134831460675
38,961,4,0,0.03954214360041623
70,112,3,0,0.625
77,394,5,1,0.19543147208121828
67,266,1,0,0.2518796992481203
71,587,5,1,0.12095400340715502
79,226,0,0,0.3495575221238938
10,327,2,0,0.03058103975535168
21,664,0,0,0.03162650602409638
92,579,5,1,0.15889464594127806
94,399,0,0,0.23558897243107768
78,185,2,0,0.42162162162162165
63,503,5,1,0.12524850894632206
82,558,5,1,0.14695340501792115
19,360,1,0,0.05277777777777778
45,954,5,1,0.04716981132075472
82,710,3,0,0.11549295774647887
37,682,1,0,0.054252199413489736
9,611,3,0,0.014729950900163666
83,877,3,0,0.09464082098061574
9,332,2,0,0.02710843373493976
69,376,3,0,0.18351063829787234
80,935,5,1,0.0855614973262032
7,512,3,0,0.013671875
23,774,4,0,0.029715762273901807
79,420,2,0,0.1880952380952381
51,634,4,0,0.0804416403785489
79,124,0,0,0.6370967741935484
46,145,1,0,0.31724137931034485
99,640,2,0,0.1546875
85,337,4,0,0.2522255192878338
91,745,1,0,0.1221476510067114
33,469,5,1,0.07036247334754797
58,915,4,0,0.0633879781420765
92,391,2,0,0.23529411764705882
63,615,3,0,0.1024390243902439
34,966,3,0,0.035196687370600416
71,308,1,0,0.2305194805194805
32,294,4,0,0.10884353741496598
64,396,1,0,0.16161616161616163
31,460,5,1,0.06739130434782609
100,271,5,1,0.36900369003690037
44,127,3,0,0.3464566929133858
25,326,0,0,0.07668711656441718
11,845,4,0,0.01301775147928994
58,290,1,0,0.2
63,898,1,0,0.07015590200445435
77,439,1,0,0.17539863325740318
93,519,2,0,0.1791907514450867
41,801,2,0,0.05118601747815231
73,713,5,1,0.10238429172510519
76,514,4,0,0.14785992217898833
43,166,0,0,0.25903614457831325
6,846,4,0,0.0070921985815602835
15,913,0,0,0.01642935377875137
33,463,1,0,0.07127429805615551
82,961,3,0,0.08532778355879292
31,299,0,0,0.10367892976588629
8,236,1,0,0.03389830508474576
15,828,0,0,0.018115942028985508
31,911,4,0,0.03402854006586169
53,242,3,0,0.2190082644628099
94,682,1,0,0.1378299120234604
25,921,0,0,0.02714440825190011
54,383,1,0,0.1409921671018277
69,510,5,1,0.13529411764705881
78,106,3,0,0.7358490566037735
73,350,0,0,0.20857142857142857
23,456,1,0,0.05043859649122807
7,325,5,1,0.021538461538461538
41,209,3,0,0.19617224880382775
48,210,2,0,0.22857142857142856
61,635,4,0,0.09606299212598425
